user_id,favorite_sports,odds_format,marketing_opt_in
BB10003910,"Rugby,Golf",,FALSE
BB10003911,"Cricket,Boxing",,Yes
BB10003912,"Golf,Golf,Golf",fractional,No
BB10003913,"Golf,Tennis,Baseball",Fractional,1
BB10003914,"Boxing,Rugby,Golf",DECIMAL,true
BB10003915,"Cricket,Tennis,Baseball,Football",American,FALSE
BB10003916,"Boxing,Hockey",DECIMAL,FALSE
BB10003917,Football,,Yes
BB10003918,"Boxing,Cricket,Cricket",,0
BB10003919,"Baseball,Boxing,Cricket,Golf",AMERICAN,Yes
BB10003920,Football,fractional,FALSE
BB10003922,"Rugby,Baseball,Football,Baseball",Dec,true
BB10003923,"Boxing,Baseball",,
BB10003924,"Hockey,Hockey",,false
BB10003926,"Basketball,Basketball",,0
BB10003927,"Tennis,Rugby,Basketball,Football",,
BB10003928,Rugby,fractional,FALSE
BB10003929,"Baseball,Cricket,Tennis,Boxing",Decimal,Yes
BB10003930,Basketball,Dec,Yes
BB10003932,"Tennis,Football,Golf",American,TRUE
BB10003933,"Rugby,Rugby,Golf,Baseball",fractional,1
BB10003934,"Rugby,Tennis,Hockey,Cricket",AMERICAN,No
BB10003935,"Cricket,Rugby,Basketball,Tennis",Decimal,TRUE
BB10003936,"Cricket,Baseball,Boxing,Football",,1
BB10003937,"Tennis,Baseball",American,
BB10003938,"Hockey,Tennis",,true
BB10003939,Basketball,,FALSE
BB10003940,Hockey,Dec,No
BB10003941,"Rugby,Rugby,Rugby,Boxing",,true
BB10003943,Boxing,,Yes
BB10003944,"Basketball,Cricket,Tennis",Fractional,TRUE
BB10003945,"Boxing,Basketball,Football",,Yes
BB10003946,Boxing,Fractional,false
BB10003947,"Baseball,Rugby,Boxing",DECIMAL,
BB10003948,Rugby,American,
BB10003949,"Hockey,Cricket,Hockey,Basketball",Decimal,1
BB10003950,"Football,Football",,false
BB10003951,"Football,Cricket,Basketball,Football",fractional,TRUE
BB10003952,Cricket,,TRUE
BB10003955,"Hockey,Golf,Basketball",,No
BB10003959,"Hockey,Hockey",,0
BB10003960,Tennis,American,
BB10003961,"Cricket,Tennis,Cricket",Dec,true
BB10003962,"Cricket,Hockey",Decimal,1
BB10003963,"Tennis,Basketball,Golf",,FALSE
BB10003964,"Golf,Tennis,Golf",AMERICAN,TRUE
BB10003965,"Cricket,Cricket",Fractional,1
BB10003967,"Golf,Baseball,Basketball,Basketball",DECIMAL,0
BB10003968,"Football,Boxing",AMERICAN,TRUE
BB10003969,Hockey,Fractional,0
BB10003971,"Baseball,Cricket,Golf,Cricket",Fractional,1
BB10003972,"Football,Baseball,Hockey",,
BB10003973,Rugby,AMERICAN,0
BB10003974,"Baseball,Football",fractional,true
BB10003976,"Basketball,Baseball,Tennis",American,FALSE
BB10003978,"Cricket,Basketball,Basketball",American,0
BB10003979,"Football,Rugby,Boxing,Cricket",,No
BB10003980,"Hockey,Tennis,Baseball,Rugby,Hockey",Decimal,No
BB10003981,Baseball,DECIMAL,false
BB10003982,"Hockey,Cricket",,Yes
BB10003983,Cricket,fractional,No
BB10003984,"Rugby,Hockey,Cricket,Rugby",Dec,true
BB10003985,"Basketball,Football,Golf,Rugby",American,1
BB10003986,"Hockey,Boxing",Fractional,TRUE
BB10003987,"Baseball,Baseball",DECIMAL,true
BB10003988,Rugby,,FALSE
BB10003990,"Golf,Cricket",,
BB10003991,"Boxing,Boxing,Football,Baseball",,false
BB10003993,"Tennis,Football,Golf,Basketball",Dec,false
BB10003994,"Basketball,Cricket",DECIMAL,0
BB10003995,"Boxing,Baseball,Boxing,Rugby",,TRUE
BB10003996,"Boxing,Baseball,Cricket",Fractional,false
BB10003997,"Tennis,Golf,Hockey,Golf",AMERICAN,Yes
BB10003998,"Cricket,Rugby",American,true
BB10003999,"Football,Cricket",Fractional,FALSE
BB10004002,"Basketball,Tennis,Basketball",DECIMAL,FALSE
BB10004003,Tennis,,0
BB10004004,"Basketball,Baseball,Football",,Yes
BB10004005,Basketball,DECIMAL,No
BB10004007,"Boxing,Basketball",,No
BB10004008,Boxing,,true
BB10004009,"Baseball,Golf,Golf,Boxing,Baseball",Fractional,Yes
BB10004010,"Basketball,Tennis,Hockey,Basketball",,1
BB10004011,"Basketball,Rugby,Golf,Baseball",AMERICAN,No
BB10004012,"Boxing,Tennis",,FALSE
BB10004013,"Tennis,Cricket,Baseball",fractional,false
BB10004015,Tennis,,0
BB10004016,"Basketball,Hockey",Fractional,TRUE
BB10004017,Basketball,DECIMAL,No
BB10004018,"Boxing,Boxing,Football,Boxing",Decimal,Yes
BB10004019,"Football,Football,Hockey,Cricket",American,Yes
BB10004020,"Hockey,Tennis,Hockey,Hockey",Fractional,No
BB10004021,"Rugby,Baseball,Basketball,Tennis",Fractional,0
BB10004022,"Tennis,Cricket,Tennis",AMERICAN,Yes
BB10004023,"Baseball,Baseball",,
BB10004024,Football,Fractional,No
BB10004026,"Baseball,Baseball",fractional,FALSE
BB10004027,"Cricket,Cricket",Dec,false
BB10004028,"Tennis,Basketball,Baseball",Decimal,No
BB10004029,Tennis,AMERICAN,FALSE
BB10004030,Baseball,Decimal,1
BB10004031,"Rugby,Basketball,Boxing",Fractional,1
BB10004032,"Golf,Tennis,Tennis",,TRUE
BB10004033,"Rugby,Tennis",Decimal,1
BB10004034,Football,,
BB10004035,"Cricket,Hockey,Golf",fractional,
BB10004037,Tennis,AMERICAN,false
BB10004038,"Hockey,Baseball,Rugby",DECIMAL,false
BB10004039,"Hockey,Hockey",,1
BB10004040,"Cricket,Boxing,Baseball",American,true
BB10004041,"Boxing,Boxing",Dec,false
BB10004042,"Football,Basketball",fractional,
BB10004043,Boxing,,0
BB10004044,"Rugby,Hockey,Cricket,Cricket",,FALSE
BB10004045,"Football,Golf",Decimal,
BB10004046,Boxing,,FALSE
BB10004047,"Tennis,Golf",American,Yes
BB10004048,"Baseball,Rugby,Golf,Baseball",Dec,0
BB10004049,"Baseball,Basketball,Rugby",,TRUE
BB10004050,"Baseball,Golf",,true
BB10004051,"Cricket,Hockey",,No
BB10004052,Boxing,American,0
BB10004053,"Baseball,Baseball,Cricket",Decimal,No
BB10004055,"Rugby,Rugby,Rugby",AMERICAN,
BB10004056,"Basketball,Football,Golf,Football",Fractional,Yes
BB10004057,"Tennis,Basketball,Hockey",DECIMAL,0
BB10004058,"Rugby,Cricket,Football",AMERICAN,false
BB10004060,"Cricket,Baseball,Hockey",Dec,true
BB10004061,"Baseball,Tennis,Golf",American,Yes
BB10004063,"Boxing,Boxing,Golf,Hockey,Boxing",American,
BB10004065,"Football,Boxing,Golf,Rugby",AMERICAN,Yes
BB10004066,"Boxing,Hockey,Basketball",AMERICAN,TRUE
BB10004067,"Hockey,Basketball,Football,Rugby",Fractional,
BB10004068,"Hockey,Football",fractional,true
BB10004070,"Golf,Golf",fractional,No
BB10004071,Hockey,fractional,Yes
BB10004075,"Football,Rugby,Golf,Golf",Fractional,FALSE
BB10004076,Basketball,,Yes
BB10004077,"Basketball,Basketball,Tennis",Fractional,true
BB10004078,"Football,Football,Tennis,Basketball",,1
BB10004080,"Baseball,Basketball",Dec,FALSE
BB10004083,Baseball,,
BB10004084,"Golf,Golf,Cricket,Cricket,Golf",,1
BB10004085,Golf,American,
BB10004086,"Football,Cricket",,
BB10004087,Rugby,DECIMAL,
BB10004088,Golf,fractional,true
BB10004089,Cricket,AMERICAN,false
BB10004090,"Tennis,Cricket,Basketball",fractional,0
BB10004091,"Football,Rugby,Tennis,Hockey",Dec,true
BB10004094,Baseball,fractional,No
BB10004095,"Baseball,Baseball,Baseball",Decimal,
BB10004096,"Golf,Baseball,Golf,Golf",American,1
BB10004097,"Baseball,Baseball",,true
BB10004098,Baseball,Fractional,1
BB10004099,Baseball,Decimal,Yes
BB10004101,"Golf,Cricket,Football",American,1
BB10004102,"Boxing,Hockey,Football",,true
BB10004103,"Golf,Football,Tennis,Tennis",fractional,true
BB10004104,"Tennis,Cricket",,Yes
BB10004105,Baseball,,0
BB10004106,Boxing,,1
BB10004107,"Tennis,Football",DECIMAL,
BB10004108,"Tennis,Tennis,Boxing",AMERICAN,false
BB10004109,"Rugby,Hockey,Golf,Rugby",,1
BB10004110,"Boxing,Golf,Football,Boxing",DECIMAL,No
BB10004112,"Basketball,Football",Fractional,true
BB10004113,Cricket,Dec,0
BB10004116,"Football,Baseball",Dec,FALSE
BB10004117,"Baseball,Cricket",American,TRUE
BB10004119,Hockey,fractional,1
BB10004120,Golf,DECIMAL,No
BB10004121,"Cricket,Basketball",,Yes
BB10004122,"Boxing,Basketball",DECIMAL,
BB10004124,"Boxing,Basketball,Golf",,FALSE
BB10004125,Rugby,,No
BB10004126,"Hockey,Cricket,Tennis",,Yes
BB10004127,"Boxing,Tennis,Tennis",,TRUE
BB10004128,"Cricket,Golf",,No
BB10004129,"Golf,Tennis,Boxing,Hockey",fractional,TRUE
BB10004133,"Football,Basketball,Cricket",DECIMAL,true
BB10004135,"Basketball,Rugby",,TRUE
BB10004136,"Baseball,Hockey,Football",Dec,0
BB10004139,"Tennis,Rugby,Golf",American,No
BB10004140,"Cricket,Boxing",Dec,No
BB10004141,"Rugby,Baseball,Cricket",,1
BB10004142,"Baseball,Golf",American,false
BB10004143,"Boxing,Hockey",,0
BB10004144,"Golf,Football",Decimal,Yes
BB10004145,"Baseball,Cricket,Rugby,Baseball",Dec,false
BB10004146,Cricket,American,1
BB10004148,"Baseball,Cricket,Cricket",American,TRUE
BB10004149,"Basketball,Rugby,Tennis",DECIMAL,FALSE
BB10004150,"Baseball,Golf",American,No
BB10004153,"Cricket,Basketball,Tennis,Hockey",,TRUE
BB10004154,"Basketball,Golf,Cricket",Decimal,true
BB10004155,"Football,Golf,Football",AMERICAN,0
BB10004156,"Golf,Boxing,Tennis,Hockey",fractional,Yes
BB10004157,Hockey,,No
BB10004158,Golf,Decimal,FALSE
BB10004159,Rugby,,false
BB10004160,"Cricket,Tennis,Hockey",Decimal,0
BB10004162,"Hockey,Basketball,Cricket,Boxing,Hockey",Decimal,
BB10004163,Boxing,fractional,FALSE
BB10004164,"Hockey,Baseball",Decimal,
BB10004165,"Golf,Cricket,Baseball,Golf",Decimal,false
BB10004166,Tennis,DECIMAL,Yes
BB10004167,"Golf,Golf",Fractional,1
BB10004169,"Rugby,Tennis",fractional,1
BB10004171,"Rugby,Hockey,Rugby",fractional,TRUE
BB10004172,Cricket,Dec,No
BB10004173,"Tennis,Football,Baseball,Football",,TRUE
BB10004174,Golf,,No
BB10004175,"Football,Hockey,Tennis,Basketball",fractional,
BB10004176,"Hockey,Hockey,Cricket,Hockey",fractional,
BB10004177,"Cricket,Football",Dec,1
BB10004178,"Baseball,Boxing",DECIMAL,1
BB10004179,"Hockey,Baseball",,false
BB10004180,"Football,Golf",AMERICAN,false
BB10004181,"Baseball,Basketball",Decimal,true
BB10004182,"Hockey,Boxing,Basketball",,true
BB10004183,"Football,Hockey,Tennis",DECIMAL,
BB10004184,"Rugby,Baseball,Hockey",,true
BB10004185,"Cricket,Cricket",Dec,Yes
BB10004186,"Boxing,Football,Boxing",Fractional,FALSE
BB10004187,"Basketball,Rugby,Football",Dec,FALSE
BB10004188,Hockey,fractional,No
BB10004189,"Boxing,Cricket,Basketball",,Yes
BB10004190,"Boxing,Rugby,Tennis",,TRUE
BB10004191,"Baseball,Basketball,Rugby",,1
BB10004193,Football,American,true
BB10004194,"Hockey,Tennis,Boxing",,Yes
BB10004196,"Cricket,Tennis,Cricket,Rugby",,Yes
BB10004197,"Golf,Boxing,Baseball,Golf",,TRUE
BB10004198,"Golf,Cricket,Rugby",AMERICAN,1
BB10004199,"Tennis,Tennis,Basketball",,
BB10004200,"Rugby,Golf",fractional,1
BB10004201,"Football,Baseball,Cricket,Football",,0
BB10004202,"Boxing,Tennis,Football,Boxing",Dec,true
BB10004203,"Tennis,Tennis",,0
BB10004204,Hockey,,true
BB10004205,"Golf,Tennis,Golf",fractional,TRUE
BB10004208,"Hockey,Cricket,Baseball,Golf",,
BB10004209,Rugby,Dec,TRUE
BB10004210,"Rugby,Basketball",AMERICAN,
BB10004211,"Football,Rugby,Hockey",Decimal,false
BB10004212,"Basketball,Boxing,Hockey,Tennis",American,TRUE
BB10004213,"Basketball,Golf,Cricket",,FALSE
BB10004214,Football,,true
BB10004215,"Boxing,Baseball,Boxing",,1
BB10004217,"Rugby,Rugby,Rugby",Dec,Yes
BB10004218,"Cricket,Basketball,Football",DECIMAL,0
BB10004219,"Football,Basketball,Basketball",DECIMAL,false
BB10004220,Tennis,,false
BB10004221,"Football,Boxing",AMERICAN,
BB10004222,Baseball,DECIMAL,
BB10004224,"Football,Tennis,Football,Hockey",,FALSE
BB10004225,"Tennis,Tennis",American,FALSE
BB10004226,"Golf,Cricket",,No
BB10004227,"Cricket,Tennis",Fractional,TRUE
BB10004228,Cricket,American,1
BB10004229,Boxing,Fractional,Yes
BB10004230,"Rugby,Rugby",,No
BB10004231,"Boxing,Golf,Basketball",American,true
BB10004232,Baseball,AMERICAN,No
BB10004233,Hockey,,TRUE
BB10004234,"Hockey,Football",AMERICAN,true
BB10004236,"Basketball,Tennis,Basketball",American,TRUE
BB10004237,"Basketball,Baseball,Hockey",,1
BB10004238,"Cricket,Golf,Tennis,Golf,Cricket",,No
BB10004239,Football,AMERICAN,true
BB10004243,"Cricket,Baseball",,Yes
BB10004244,"Basketball,Basketball,Rugby,Hockey",fractional,0
BB10004245,"Boxing,Cricket,Boxing",,false
BB10004246,"Baseball,Tennis,Golf,Golf",Fractional,
BB10004247,"Cricket,Baseball,Cricket,Boxing",AMERICAN,true
BB10004249,"Baseball,Golf",Dec,
BB10004250,"Football,Rugby",AMERICAN,Yes
BB10004251,"Hockey,Rugby,Boxing,Basketball",Dec,Yes
BB10004254,"Football,Rugby",DECIMAL,1
BB10004255,"Basketball,Rugby",American,0
BB10004256,"Rugby,Cricket,Rugby",fractional,1
BB10004257,Golf,AMERICAN,true
BB10004258,"Golf,Basketball,Hockey,Tennis",Decimal,FALSE
BB10004259,"Tennis,Cricket,Cricket",DECIMAL,true
BB10004260,"Basketball,Cricket,Basketball",Decimal,No
BB10004261,"Boxing,Cricket,Rugby",American,1
BB10004262,"Golf,Rugby",Dec,1
BB10004263,Baseball,DECIMAL,Yes
BB10004264,"Cricket,Football,Cricket,Hockey",Dec,true
BB10004265,"Basketball,Boxing,Cricket,Baseball",,1
BB10004266,"Rugby,Hockey,Hockey",AMERICAN,TRUE
BB10004267,"Cricket,Football,Baseball",,0
BB10004268,"Golf,Basketball",,false
BB10004269,"Golf,Golf",,false
BB10004270,"Basketball,Boxing,Basketball",,1
BB10004272,"Rugby,Cricket",DECIMAL,TRUE
BB10004273,"Baseball,Tennis,Baseball",Fractional,true
BB10004274,Golf,Decimal,1
BB10004275,Hockey,,FALSE
BB10004276,"Hockey,Baseball,Football,Baseball",Fractional,TRUE
BB10004277,"Boxing,Basketball",DECIMAL,0
BB10004278,"Basketball,Hockey,Tennis,Baseball",Fractional,true
BB10004279,"Football,Golf,Golf,Basketball,Football",Decimal,
BB10004281,"Tennis,Baseball",DECIMAL,TRUE
BB10004282,Football,DECIMAL,false
BB10004283,"Baseball,Baseball",American,true
BB10004284,"Basketball,Basketball",AMERICAN,1
BB10004285,"Basketball,Cricket",Fractional,
BB10004287,"Boxing,Baseball,Cricket,Basketball",Fractional,
BB10004288,"Baseball,Cricket,Tennis,Baseball",fractional,No
BB10004289,Tennis,DECIMAL,
BB10004290,Football,AMERICAN,
BB10004291,"Basketball,Tennis,Hockey",,TRUE
BB10004292,"Football,Football,Rugby,Tennis,Football",fractional,true
BB10004293,"Tennis,Baseball,Tennis",American,FALSE
BB10004294,"Tennis,Baseball,Golf,Rugby",DECIMAL,No
BB10004296,Boxing,DECIMAL,
BB10004298,Cricket,,false
BB10004299,"Boxing,Golf,Football,Boxing",,
BB10004300,"Rugby,Hockey,Rugby,Hockey",,Yes
BB10004301,"Baseball,Rugby,Tennis,Tennis",,
BB10004305,"Boxing,Cricket,Cricket",,false
BB10004306,"Basketball,Rugby,Baseball,Basketball",,false
BB10004307,"Tennis,Hockey,Golf",Decimal,1
BB10004308,Tennis,fractional,1
BB10004309,"Tennis,Basketball",AMERICAN,1
BB10004310,"Boxing,Cricket,Golf,Basketball",DECIMAL,No
BB10004311,Basketball,,0
BB10004312,"Rugby,Basketball,Rugby,Golf",fractional,FALSE
BB10004313,"Tennis,Baseball",DECIMAL,
BB10004314,"Rugby,Cricket,Boxing,Basketball",DECIMAL,Yes
BB10004315,"Rugby,Football,Football,Cricket",Fractional,1
BB10004317,"Tennis,Baseball",Dec,1
BB10004318,"Basketball,Basketball,Cricket,Football",Fractional,Yes
BB10004319,"Hockey,Football,Football",fractional,No
BB10004320,"Basketball,Boxing,Rugby",fractional,
BB10004322,"Rugby,Basketball",,1
BB10004323,"Tennis,Rugby,Boxing,Hockey",DECIMAL,
BB10004324,"Baseball,Rugby,Basketball",,false
BB10004325,Boxing,American,0
BB10004327,"Tennis,Baseball",,1
BB10004328,"Hockey,Tennis,Golf",Dec,Yes
BB10004329,Hockey,Dec,
BB10004330,"Basketball,Football,Boxing,Rugby",fractional,1
BB10004331,Golf,Decimal,true
BB10004332,"Cricket,Cricket,Football",Decimal,0
BB10004335,Basketball,,
BB10004336,"Basketball,Basketball",fractional,
BB10004337,"Football,Golf,Cricket",,Yes
BB10004338,Rugby,fractional,TRUE
BB10004340,"Basketball,Baseball,Golf,Cricket",AMERICAN,No
BB10004341,"Golf,Tennis,Golf",,
BB10004342,"Football,Tennis",,0
BB10004343,"Football,Tennis,Rugby,Football",,true
BB10004344,"Rugby,Hockey",Decimal,
BB10004345,"Rugby,Hockey,Cricket,Football",fractional,TRUE
BB10004347,"Boxing,Boxing",,TRUE
BB10004348,"Cricket,Boxing",Decimal,1
BB10004349,"Rugby,Football,Cricket",AMERICAN,0
BB10004350,"Rugby,Golf,Golf",Decimal,TRUE
BB10004351,"Baseball,Tennis,Hockey",,No
BB10004352,"Tennis,Basketball",,TRUE
BB10004353,Football,American,FALSE
BB10004354,"Rugby,Rugby",AMERICAN,0
BB10004355,"Golf,Baseball,Rugby,Hockey",DECIMAL,No
BB10004356,"Football,Rugby,Baseball,Cricket",fractional,No
BB10004357,"Basketball,Baseball,Cricket",,0
BB10004358,"Cricket,Tennis,Baseball",,No
BB10004360,"Basketball,Boxing,Basketball",,0
BB10004361,"Rugby,Hockey",DECIMAL,
BB10004364,Golf,Decimal,0
BB10004365,"Football,Boxing",,0
BB10004366,"Football,Basketball,Football,Rugby",,1
BB10004367,Football,Dec,FALSE
BB10004368,"Tennis,Cricket,Baseball,Golf",AMERICAN,true
BB10004369,Rugby,DECIMAL,false
BB10004372,"Rugby,Cricket",,1
BB10004373,"Basketball,Hockey,Basketball",Fractional,
BB10004374,Golf,Dec,TRUE
BB10004376,Tennis,fractional,
BB10004377,"Football,Hockey",,Yes
BB10004378,"Baseball,Boxing,Rugby,Tennis",Dec,FALSE
BB10004379,"Basketball,Football,Tennis",,FALSE
BB10004380,Basketball,,
BB10004381,Rugby,fractional,No
BB10004382,"Baseball,Cricket,Rugby,Baseball",Dec,Yes
BB10004383,"Tennis,Tennis,Tennis,Rugby,Tennis",,Yes
BB10004384,"Golf,Cricket,Tennis,Hockey",,No
BB10004385,Hockey,Decimal,0
BB10004386,"Baseball,Hockey",,true
BB10004387,"Rugby,Golf,Hockey,Rugby",DECIMAL,TRUE
BB10004389,"Football,Rugby,Football,Golf",Fractional,Yes
BB10004390,"Boxing,Golf,Tennis",DECIMAL,
BB10004391,"Baseball,Golf,Hockey,Hockey",Dec,
BB10004393,"Football,Tennis,Boxing,Baseball,Football",,Yes
BB10004394,"Cricket,Baseball",Decimal,No
BB10004395,"Basketball,Hockey,Basketball,Rugby",American,No
BB10004396,"Cricket,Rugby,Cricket",American,TRUE
BB10004397,"Boxing,Hockey,Rugby,Baseball",,FALSE
BB10004398,"Baseball,Football,Cricket,Tennis",Decimal,0
BB10004399,"Basketball,Cricket",,0
BB10004402,"Rugby,Baseball,Football,Golf",Fractional,
BB10004403,"Golf,Baseball,Golf",AMERICAN,TRUE
BB10004405,"Basketball,Cricket",AMERICAN,No
BB10004406,"Basketball,Rugby,Tennis,Basketball",Decimal,true
BB10004407,"Golf,Football",,FALSE
BB10004408,"Basketball,Boxing,Basketball,Baseball",Fractional,
BB10004409,"Football,Tennis",,No
BB10004410,"Hockey,Rugby,Rugby,Basketball",Fractional,false
BB10004411,"Golf,Football",DECIMAL,TRUE
BB10004412,"Cricket,Baseball",,0
BB10004413,"Rugby,Tennis,Football",Decimal,Yes
BB10004414,Boxing,DECIMAL,false
BB10004415,"Baseball,Baseball",AMERICAN,false
BB10004416,"Football,Boxing,Boxing",,true
BB10004417,Basketball,American,Yes
BB10004418,Golf,,
BB10004419,"Hockey,Hockey",,TRUE
BB10004420,Tennis,AMERICAN,No
BB10004422,"Hockey,Baseball",AMERICAN,true
BB10004423,"Rugby,Rugby",DECIMAL,Yes
BB10004424,"Golf,Boxing,Hockey",,
BB10004425,"Cricket,Cricket,Baseball,Hockey",Fractional,No
BB10004426,"Golf,Basketball,Basketball,Baseball",AMERICAN,0
BB10004427,Hockey,American,true
BB10004428,Rugby,Decimal,FALSE
BB10004429,"Basketball,Baseball,Football,Boxing",DECIMAL,
BB10004433,"Cricket,Golf,Hockey,Cricket",,Yes
BB10004434,"Cricket,Golf,Golf,Football",,No
BB10004435,"Boxing,Boxing,Rugby",,FALSE
BB10004436,"Football,Tennis",AMERICAN,TRUE
BB10004437,"Baseball,Tennis,Rugby,Baseball",,1
BB10004438,Basketball,Dec,Yes
BB10004439,Baseball,fractional,
BB10004441,Boxing,Decimal,
BB10004443,Hockey,,No
BB10004444,"Hockey,Baseball,Rugby,Baseball",DECIMAL,true
BB10004445,"Football,Football,Golf",Fractional,1
BB10004447,"Tennis,Hockey,Golf",American,false
BB10004449,Basketball,Decimal,1
BB10004450,"Football,Basketball,Rugby",Decimal,0
BB10004451,"Tennis,Golf",,TRUE
BB10004453,"Boxing,Golf",Fractional,Yes
BB10004455,"Golf,Golf,Tennis,Baseball",,0
BB10004456,"Baseball,Rugby",,1
BB10004457,"Tennis,Basketball,Football,Basketball",,0
BB10004458,Football,AMERICAN,FALSE
BB10004459,"Golf,Rugby,Hockey,Boxing",American,0
BB10004461,"Tennis,Cricket,Football,Golf",Decimal,true
BB10004462,"Golf,Football,Boxing,Basketball",American,No
BB10004463,"Football,Hockey,Tennis,Boxing",AMERICAN,Yes
BB10004464,"Cricket,Basketball,Cricket,Tennis",,No
BB10004466,Baseball,Fractional,false
BB10004467,"Baseball,Golf,Tennis",Fractional,TRUE
BB10004468,"Golf,Football,Cricket,Rugby",,
BB10004469,"Golf,Basketball,Golf",fractional,true
BB10004470,"Tennis,Hockey,Football,Hockey",AMERICAN,0
BB10004471,"Tennis,Rugby",AMERICAN,No
BB10004473,"Baseball,Boxing,Hockey",,0
BB10004474,"Hockey,Baseball,Hockey",,TRUE
BB10004475,"Rugby,Golf,Baseball,Golf",DECIMAL,true
BB10004476,"Rugby,Tennis,Rugby",American,false
BB10004477,"Hockey,Boxing",fractional,1
BB10004478,"Basketball,Baseball,Basketball",Dec,0
BB10004479,"Boxing,Football,Golf",Fractional,1
BB10004480,"Football,Baseball,Football",Dec,0
BB10004481,"Golf,Cricket",Decimal,FALSE
BB10004482,"Cricket,Football,Boxing,Golf",Fractional,No
BB10004484,"Hockey,Tennis,Tennis,Rugby",,
BB10004485,Rugby,American,Yes
BB10004486,"Cricket,Football",,TRUE
BB10004488,"Hockey,Basketball,Baseball,Tennis",fractional,
BB10004489,"Boxing,Baseball,Tennis,Boxing",,0
BB10004490,"Boxing,Baseball",,false
BB10004491,"Baseball,Cricket",,No
BB10004492,"Baseball,Golf,Tennis",Dec,No
BB10004494,Golf,,TRUE
BB10004495,Basketball,,true
BB10004496,"Tennis,Rugby,Basketball,Boxing",Dec,1
BB10004497,"Football,Football,Cricket",AMERICAN,0
BB10004498,"Hockey,Cricket,Hockey",fractional,0
BB10004499,"Cricket,Baseball",,false
BB10004500,Baseball,AMERICAN,
BB10004501,Hockey,Dec,false
BB10004502,"Tennis,Tennis,Basketball",fractional,No
BB10004503,Basketball,American,1
BB10004504,"Golf,Baseball",American,
BB10004505,"Basketball,Boxing,Boxing",American,TRUE
BB10004506,Boxing,DECIMAL,1
BB10004507,Tennis,DECIMAL,1
BB10004508,"Golf,Rugby",DECIMAL,
BB10004509,"Football,Hockey,Hockey",,No
BB10004510,"Basketball,Baseball,Baseball",,true
BB10004511,"Boxing,Tennis,Cricket",Decimal,true
BB10004512,Baseball,,No
BB10004513,"Basketball,Basketball,Basketball",Decimal,Yes
BB10004514,"Rugby,Baseball",fractional,true
BB10004516,"Cricket,Baseball,Golf",Dec,FALSE
BB10004517,"Tennis,Tennis,Cricket,Cricket,Tennis",Dec,true
BB10004518,"Tennis,Basketball,Rugby,Golf",DECIMAL,1
BB10004519,"Boxing,Baseball",fractional,0
BB10004520,Cricket,AMERICAN,FALSE
BB10004521,"Cricket,Tennis,Rugby,Football",,FALSE
BB10004522,"Tennis,Tennis,Rugby,Football",fractional,
BB10004523,"Football,Hockey",AMERICAN,TRUE
BB10004525,"Basketball,Rugby,Rugby",Decimal,Yes
BB10004526,"Boxing,Tennis,Hockey,Tennis",,true
BB10004527,Rugby,fractional,TRUE
BB10004528,"Rugby,Hockey,Tennis",Decimal,Yes
BB10004530,"Golf,Boxing,Rugby,Hockey",fractional,FALSE
BB10004531,"Cricket,Rugby,Hockey,Cricket",American,
BB10004532,"Rugby,Boxing,Baseball,Cricket",Dec,FALSE
BB10004533,"Tennis,Baseball,Basketball,Tennis",,TRUE
BB10004534,Hockey,American,false
BB10004535,"Boxing,Rugby",,
BB10004536,"Tennis,Hockey",Dec,
BB10004537,Baseball,AMERICAN,0
BB10004538,"Football,Boxing",DECIMAL,No
BB10004539,"Hockey,Football,Boxing,Cricket",,false
BB10004540,"Football,Football,Baseball,Football",Dec,
BB10004541,Football,Decimal,FALSE
BB10004542,"Golf,Basketball,Baseball,Golf",fractional,0
BB10004543,"Hockey,Baseball,Rugby",AMERICAN,FALSE
BB10004544,"Cricket,Boxing,Tennis,Tennis",,0
BB10004545,"Hockey,Hockey,Boxing,Tennis",American,true
BB10004546,"Golf,Rugby,Basketball,Cricket",fractional,true
BB10004547,"Cricket,Hockey,Cricket",DECIMAL,TRUE
BB10004548,"Golf,Basketball,Baseball,Football",,FALSE
BB10004550,"Football,Boxing,Baseball",American,true
BB10004551,"Golf,Rugby",,1
BB10004552,"Football,Baseball,Tennis,Hockey",DECIMAL,No
BB10004553,"Tennis,Golf,Cricket,Football",,true
BB10004554,"Rugby,Cricket,Hockey,Tennis",American,false
BB10004555,Baseball,Fractional,1
BB10004556,Boxing,Dec,No
BB10004557,Tennis,American,false
BB10004558,"Hockey,Tennis,Cricket,Baseball",Dec,FALSE
BB10004559,Cricket,,
BB10004560,"Basketball,Tennis",,
BB10004561,"Tennis,Cricket,Cricket",,
BB10004562,"Hockey,Football,Hockey",Decimal,
BB10004563,"Tennis,Basketball,Basketball",,1
BB10004564,"Rugby,Rugby,Boxing",Decimal,1
BB10004565,"Football,Football,Boxing",,No
BB10004567,"Boxing,Tennis,Cricket,Football",DECIMAL,Yes
BB10004568,"Golf,Football,Football",American,Yes
BB10004569,Cricket,,TRUE
BB10004570,"Basketball,Basketball",,
BB10004571,"Hockey,Hockey",Fractional,FALSE
BB10004573,"Football,Boxing,Rugby",,Yes
BB10004574,Boxing,,0
BB10004577,"Golf,Boxing,Rugby,Golf",,
BB10004580,"Cricket,Cricket",Fractional,true
BB10004581,"Cricket,Rugby",Decimal,false
