txn_id,user_id,txn_type,amount,payment_method,status,txn_time
TSC10007525,BB10002167,Deposit,2340.53,mpesa,cancelled,"20 December 2024, 00:12"
TSC10007526,BB10003186,withdraw,928.3,Crypto,Pending,2024-10-09 18:40:53
TSC10007527,BB10002471,withdraw,4926.22,Credit Card,cancelled,10-24-2024 10:00 PM
TSC10007528,BB10001932,Wd,303.82,Cash,cancelled,"Oct 03, 2024 12:21"
TSC10007529,BB10004391,Wd,0.0,,Completed,2025-02-24
TSC10007530,BB10002713,Withdrawal,266.37,Bank Transfer,SUCCESS,08-30-2024 10:29 PM
TSC10007531,BB10002558,,4337.9,,cancelled,"Sep 23, 2024 19:20"
TSC10007532,BB10000813,Withdrawal,2545.98,,Failed,2024-07-11 17:36:02
TSC10007533,BB10003211,Withdrawal,276.9,,Pending,2024-07-31 12:55:15
TSC10007534,BB10001131,withdraw,11.73,Mobile Money,Completed,2024-12-28
TSC10007535,BB10004570,,336.36,mpesa,SUCCESS,"Sep 15, 2024 07:17"
TSC10007536,BB10002143,deposit,1884.21,Bank Transfer,cancelled,2024-06-06
TSC10007537,BB10000517,Wd,1545.09,mpesa,Failed,10/03/2025 21:37
TSC10007538,BB10002681,withdraw,1263.42,Mobile Money,processing,2024-11-10
TSC10007539,BB10004772,Withdrawal,1838.07,Mobile Money,cancelled,"28 December 2024, 05:41"
TSC10007540,BB10003722,,3409.64,Mobile Money,SUCCESS,2025-02-18 04:20:50
TSC10007541,BB10004900,,2126.0,PayPal,cancelled,10/04/2025 13:58
TSC10007542,BB10002492,Wd,4951.78,mpesa,processing,2024-06-12
TSC10007543,BB10000953,,1351.18,PayPal,processing,06-02-2024 04:59 AM
TSC10007544,BB10000040,Withdrawal,4409.97,Mobile Money,Failed,2024-05-21
TSC10007545,BB10003904,Wd,3447.89,Crypto,cancelled,19/07/2024 07:24
TSC10007546,BB10004415,Withdrawal,4853.36,Bank Transfer,,07-17-2024 11:19 PM
TSC10007547,BB10000037,Wd,3317.78,PayPal,Completed,2024-09-04 09:37:14
TSC10007548,BB10000501,Wd,4548.86,Bank Transfer,,2024-08-25
TSC10007549,BB10002008,Withdrawal,2099.37,Crypto,Failed,"01 March 2025, 00:36"
TSC10007550,BB10000391,Deposit,4955.81,,Completed,2025-01-11 19:18:44
TSC10007551,BB10001161,withdraw,479.1,Crypto,cancelled,"Aug 15, 2024 09:27"
TSC10007552,BB10004868,Withdrawal,2800.33,,Failed,2025-01-19 21:03:52
TSC10007553,BB10003237,Withdrawal,2126.38,PayPal,Pending,05-06-2025 03:45 PM
TSC10007554,BB10001140,deposit,3610.12,mpesa,cancelled,06/05/2025 19:21
TSC10007555,BB10003674,deposit,1864.56,Crypto,,2025-02-05
TSC10007556,BB10000222,Deposit,1034.79,,processing,"01 February 2025, 08:39"
TSC10007557,BB10001602,Deposit,2237.14,Crypto,Pending,04-05-2025 09:17 AM
TSC10007558,BB10001783,Withdrawal,2694.72,Cash,,"May 10, 2024 06:22"
TSC10007559,BB10003619,deposit,3410.27,Mobile Money,processing,2024-08-24
TSC10007560,BB10003600,Withdrawal,4800.82,mpesa,Completed,03/03/2025 11:43
TSC10007561,BB10001804,withdraw,3490.68,Bank Transfer,Pending,2025-02-17 04:17:05
TSC10007562,BB10002559,deposit,2978.49,Credit Card,processing,01/10/2024 15:16
TSC10007563,BB10004592,Withdrawal,4669.01,PayPal,cancelled,"Oct 02, 2024 08:21"
TSC10007564,BB10000968,Withdrawal,259.96,Cash,SUCCESS,2024-12-04
TSC10007565,BB10002733,Wd,218.04,Bank Transfer,cancelled,01-01-2025 11:50 AM
TSC10007566,BB10004714,Wd,4372.67,Crypto,SUCCESS,"26 October 2024, 13:02"
TSC10007567,BB10000226,withdraw,229.35,Credit Card,cancelled,"Nov 10, 2024 09:18"
TSC10007568,BB10003974,Withdrawal,4230.18,mpesa,,02-09-2025 03:43 AM
TSC10007569,BB10002773,,2030.18,,cancelled,30/06/2024 16:07
TSC10007570,BB10001026,Deposit,4975.18,Crypto,SUCCESS,2024-09-29
TSC10007571,BB10001634,,4725.85,Mobile Money,,"Jul 29, 2024 00:45"
TSC10007572,BB10000240,deposit,2462.88,,Failed,04/02/2025 18:19
TSC10007573,BB10003183,deposit,3068.54,Bank Transfer,,2024-10-27 10:22:56
TSC10007574,BB10000074,,3097.23,Bank Transfer,Failed,2024-11-11 13:10:18
TSC10007575,BB10004620,,-83.32,,Failed,02-18-2025 05:14 AM
TSC10007576,BB10003733,deposit,4224.09,Mobile Money,processing,"07 February 2025, 20:41"
TSC10007577,BB10002153,Deposit,2436.43,PayPal,cancelled,"Jan 26, 2025 00:55"
TSC10007578,BB10002319,Withdrawal,2658.22,Credit Card,SUCCESS,"22 October 2024, 16:06"
TSC10007579,BB10004029,deposit,1562.56,Cash,processing,"Feb 20, 2025 09:18"
TSC10007580,BB10000903,withdraw,938.93,Cash,SUCCESS,08-29-2024 11:54 AM
TSC10007581,BB10002482,Deposit,4558.82,PayPal,Pending,"14 July 2024, 18:11"
TSC10007582,BB10004513,Withdrawal,2460.95,PayPal,Completed,"Feb 12, 2025 10:21"
TSC10007583,BB10000313,,1681.74,,Pending,2025-01-17
TSC10007584,BB10000249,deposit,2013.69,Bank Transfer,SUCCESS,22/07/2024 16:44
TSC10007585,BB10003090,withdraw,2891.4,,SUCCESS,"18 October 2024, 11:54"
TSC10007586,BB10003568,Deposit,1170.98,PayPal,cancelled,2024-11-27
TSC10007587,BB10004382,,3561.46,Credit Card,Pending,09-21-2024 12:06 AM
TSC10007588,BB10004162,withdraw,4427.2,PayPal,processing,04/12/2024 01:52
TSC10007589,BB10002354,deposit,1938.73,Credit Card,,"Jun 23, 2024 00:37"
TSC10007590,BB10003755,Deposit,4098.77,,Failed,2025-04-16
TSC10007591,BB10002535,,1753.36,Crypto,Completed,"May 10, 2024 16:25"
TSC10007592,BB10004438,Withdrawal,4124.87,PayPal,,2025-02-27
TSC10007593,BB10003877,Deposit,2874.43,Mobile Money,Completed,2025-03-07 20:50:03
TSC10007594,BB10001048,withdraw,4693.68,Mobile Money,Failed,"08 September 2024, 06:22"
TSC10007595,BB10003481,deposit,4377.91,Mobile Money,,"07 October 2024, 05:42"
TSC10007596,BB10000845,,2463.38,PayPal,processing,12/01/2025 14:48
TSC10007597,BB10004386,Wd,461.75,mpesa,cancelled,"Oct 01, 2024 11:24"
TSC10007598,BB10001330,,3710.04,PayPal,SUCCESS,"Feb 15, 2025 12:58"
TSC10007599,BB10002997,Wd,4820.06,Crypto,cancelled,"Nov 19, 2024 12:04"
TSC10007600,BB10001832,deposit,2715.44,Crypto,Completed,2024-09-03
TSC10007601,BB10002071,withdraw,3806.84,mpesa,processing,2024-05-15
TSC10007602,BB10004947,,1480.72,,Completed,02-17-2025 11:49 PM
TSC10007603,BB10004674,withdraw,3125.62,Crypto,,"Apr 08, 2025 22:51"
TSC10007604,BB10003460,Withdrawal,3397.05,Bank Transfer,SUCCESS,"Jul 02, 2024 06:47"
TSC10007605,BB10002184,withdraw,834.36,,Failed,"Apr 20, 2025 02:09"
TSC10007606,BB10004812,Wd,4548.28,Mobile Money,SUCCESS,"Sep 04, 2024 18:28"
TSC10007607,BB10001658,,3736.37,Crypto,processing,12-23-2024 04:35 AM
TSC10007608,BB10002556,deposit,1758.77,,processing,2024-12-13 09:20:53
TSC10007609,BB10002239,deposit,4982.77,mpesa,Completed,2024-12-15
TSC10007610,BB10002531,Deposit,1335.64,PayPal,Failed,2025-03-19 19:00:00
TSC10007611,BB10002966,Withdrawal,1027.27,PayPal,cancelled,04-30-2025 03:31 AM
TSC10007612,BB10000484,deposit,820.89,mpesa,processing,"20 July 2024, 17:34"
TSC10007613,BB10000756,withdraw,2290.33,Cash,Pending,"26 September 2024, 19:47"
TSC10007614,BB10001335,Withdrawal,4747.19,Credit Card,Completed,"Nov 18, 2024 08:47"
TSC10007615,BB10004026,,4289.48,,processing,"14 July 2024, 22:30"
TSC10007616,BB10004609,withdraw,26.98,Mobile Money,,15/06/2024 19:52
TSC10007617,BB10002122,Deposit,2207.53,PayPal,processing,01/12/2024 03:48
TSC10007618,BB10001305,,2703.56,mpesa,Completed,"19 October 2024, 01:37"
TSC10007619,BB10003734,Withdrawal,4973.19,Bank Transfer,processing,"29 March 2025, 22:40"
TSC10007620,BB10004342,,274.47,mpesa,Pending,2024-06-10 04:54:11
TSC10007621,BB10004251,Deposit,2254.7,Crypto,cancelled,06-14-2024 05:57 AM
TSC10007622,BB10001379,,2982.84,Cash,SUCCESS,"25 November 2024, 02:13"
TSC10007623,BB10001136,withdraw,3885.08,Cash,cancelled,"May 18, 2024 20:35"
TSC10007624,BB10004474,Deposit,4640.09,Mobile Money,cancelled,"Jan 13, 2025 19:23"
TSC10007625,BB10002159,Wd,4293.1,,,"Nov 01, 2024 14:38"
TSC10007626,BB10001772,Withdrawal,1410.69,mpesa,SUCCESS,"14 July 2024, 08:04"
TSC10007627,BB10004298,Deposit,2346.94,Bank Transfer,Pending,2024-06-01
TSC10007628,BB10001758,Withdrawal,3461.23,,,"23 April 2025, 20:56"
TSC10007629,BB10001729,withdraw,2667.36,Mobile Money,processing,"Aug 18, 2024 19:26"
TSC10007630,BB10004457,withdraw,4305.87,Credit Card,,31/07/2024 06:20
TSC10007631,BB10000857,,3021.77,,cancelled,"03 January 2025, 01:12"
TSC10007632,BB10004269,,1171.75,Crypto,cancelled,01/06/2024 16:59
TSC10007633,BB10001363,Wd,2177.41,mpesa,,2024-05-28
TSC10007634,BB10003980,Withdrawal,4051.19,PayPal,SUCCESS,"Nov 12, 2024 12:53"
TSC10007635,BB10003587,Deposit,982.51,Credit Card,,"08 July 2024, 21:45"
TSC10007636,BB10001896,withdraw,621.46,Bank Transfer,Failed,"Mar 17, 2025 03:33"
TSC10007637,BB10002097,,4278.53,Credit Card,,04/10/2024 05:04
TSC10007638,BB10003398,,429.91,Cash,processing,"03 July 2024, 12:06"
TSC10007639,BB10004704,Withdrawal,4596.85,Mobile Money,Completed,2024-06-16
TSC10007640,BB10004129,Deposit,-67.96,Crypto,,"19 November 2024, 01:59"
TSC10007641,BB10004473,Deposit,1995.0,PayPal,SUCCESS,28/10/2024 19:48
TSC10007642,BB10002438,,3645.05,,Completed,2024-06-01
TSC10007643,BB10003858,Withdrawal,861.5,Bank Transfer,,"Apr 20, 2025 23:43"
TSC10007644,BB10003429,Withdrawal,1178.08,Mobile Money,Completed,"19 March 2025, 08:05"
TSC10007645,BB10003275,deposit,411.26,Mobile Money,Completed,2024-06-23
TSC10007646,BB10001292,Deposit,2309.52,mpesa,Pending,2024-07-21
TSC10007647,BB10002320,,2351.27,Cash,Completed,"12 October 2024, 00:08"
TSC10007648,BB10002439,Withdrawal,2164.41,mpesa,,"Jan 21, 2025 08:22"
TSC10007649,BB10000816,,4674.11,Cash,,"27 October 2024, 13:22"
TSC10007650,BB10004901,,1656.47,mpesa,Completed,13/12/2024 15:32
TSC10007651,BB10000438,Wd,3322.65,mpesa,Pending,2025-04-15 03:58:16
TSC10007652,BB10001427,Withdrawal,3783.75,Credit Card,Pending,"07 December 2024, 17:23"
TSC10007653,BB10000577,,3121.99,Crypto,Completed,"Nov 06, 2024 16:08"
TSC10007654,BB10004285,Withdrawal,2918.04,Bank Transfer,Completed,"12 January 2025, 06:40"
TSC10007655,BB10004735,withdraw,4336.76,PayPal,Completed,08-15-2024 06:01 PM
TSC10007656,BB10004046,withdraw,4239.63,Credit Card,Pending,2024-05-09 20:49:00
TSC10007657,BB10001662,,3904.94,mpesa,Failed,28/06/2024 06:22
TSC10007658,BB10001978,Withdrawal,2690.29,Credit Card,Failed,"May 30, 2024 12:18"
TSC10007659,BB10003568,deposit,2273.39,,Completed,"29 September 2024, 23:11"
TSC10007660,BB10002095,,1451.79,,processing,"26 February 2025, 02:29"
TSC10007661,BB10003220,withdraw,4237.85,Cash,SUCCESS,11-15-2024 05:06 AM
TSC10007662,BB10003335,deposit,530.85,mpesa,,"04 April 2025, 15:03"
TSC10007663,BB10004801,,2088.99,Crypto,Pending,2025-03-24
TSC10007664,BB10001371,Wd,4011.22,Bank Transfer,processing,2024-10-22 05:36:47
TSC10007665,BB10001237,,4687.79,mpesa,Pending,2024-12-03
TSC10007666,BB10003956,deposit,2098.59,Crypto,cancelled,01-31-2025 10:29 AM
TSC10007667,BB10001418,withdraw,4771.84,Credit Card,SUCCESS,20/08/2024 07:20
TSC10007668,BB10002616,Deposit,1019.41,Crypto,cancelled,2025-03-24 22:09:11
TSC10007669,BB10004013,Deposit,322.64,PayPal,Completed,20/10/2024 19:26
TSC10007670,BB10002431,,228.28,mpesa,Pending,01-17-2025 10:22 PM
TSC10007671,BB10003237,withdraw,4596.81,Crypto,Failed,2025-01-22 01:42:19
TSC10007672,BB10001068,withdraw,2485.32,Cash,Pending,08-23-2024 06:56 PM
TSC10007673,BB10003701,Wd,771.38,Bank Transfer,SUCCESS,17/12/2024 01:13
TSC10007674,BB10002909,Wd,4158.09,mpesa,cancelled,2025-02-26 23:42:09
TSC10007675,BB10000585,Wd,503.25,,SUCCESS,07-10-2024 02:41 AM
TSC10007676,BB10000434,Wd,460.05,Bank Transfer,,08-06-2024 03:25 AM
TSC10007677,BB10001336,deposit,4837.15,mpesa,Failed,"Mar 31, 2025 20:26"
TSC10007678,BB10004456,deposit,1417.17,,Failed,"29 January 2025, 23:00"
TSC10007679,BB10001662,Wd,2728.64,PayPal,Completed,"Oct 21, 2024 08:46"
TSC10007680,BB10001376,Withdrawal,3012.85,PayPal,SUCCESS,"04 April 2025, 19:42"
TSC10007681,BB10004373,withdraw,1540.66,mpesa,Completed,2024-07-13 03:35:57
TSC10007682,BB10003267,deposit,1665.95,Bank Transfer,Failed,"Nov 30, 2024 19:54"
TSC10007683,BB10004456,,4786.18,Bank Transfer,,2024-09-27 21:20:49
TSC10007684,BB10003962,withdraw,847.53,Credit Card,cancelled,2025-04-17 13:14:20
TSC10007685,BB10001752,Wd,24.25,mpesa,,2024-08-02
TSC10007686,BB10004339,Withdrawal,4256.08,mpesa,Completed,2025-03-21 02:30:42
TSC10007687,BB10004092,,761.32,Credit Card,,08-15-2024 03:25 AM
TSC10007688,BB10000903,withdraw,2036.86,Bank Transfer,processing,12-22-2024 01:11 PM
TSC10007689,BB10002708,withdraw,62.66,Crypto,cancelled,2024-08-21 18:12:16
TSC10007690,BB10001526,Deposit,3607.98,Mobile Money,Failed,2025-04-06 19:36:15
TSC10007691,BB10004453,withdraw,2852.49,Bank Transfer,Pending,2025-01-17
TSC10007692,BB10001843,Withdrawal,3285.65,Crypto,Failed,2025-01-26
TSC10007693,BB10001427,,4605.47,Cash,Completed,25/07/2024 11:58
TSC10007694,BB10001662,Withdrawal,1012.01,Credit Card,Pending,11-03-2024 09:21 AM
TSC10007695,BB10000121,deposit,3336.05,,Failed,"May 04, 2025 14:37"
TSC10007696,BB10001884,Deposit,3576.98,Credit Card,Completed,"25 November 2024, 01:29"
TSC10007697,BB10004558,Deposit,4162.57,,cancelled,05-05-2025 04:16 PM
TSC10007698,BB10001623,deposit,875.04,Crypto,processing,06-04-2024 02:26 AM
TSC10007699,BB10000323,Deposit,2487.97,Bank Transfer,,06-14-2024 01:56 PM
TSC10007700,BB10001742,withdraw,1563.5,mpesa,Completed,11/02/2025 02:52
TSC10007701,BB10003065,Deposit,3912.53,Credit Card,processing,"03 September 2024, 05:19"
TSC10007702,BB10002357,deposit,2200.07,Crypto,processing,18/10/2024 20:22
TSC10007703,BB10000106,Withdrawal,3216.01,mpesa,Completed,07/08/2024 11:15
TSC10007704,BB10001052,withdraw,3005.21,,SUCCESS,11-07-2024 11:36 PM
TSC10007705,BB10002478,,0.0,,processing,2024-10-22 22:49:11
TSC10007706,BB10001943,Wd,3484.47,Bank Transfer,processing,2024-06-02
TSC10007707,BB10004568,Wd,3121.35,Cash,Failed,2025-01-15
TSC10007708,BB10000750,withdraw,4369.09,Bank Transfer,SUCCESS,04/02/2025 23:34
TSC10007709,BB10001424,,981.29,Cash,Pending,23/09/2024 08:41
TSC10007710,BB10001887,Deposit,3197.24,Cash,,2025-02-03
TSC10007711,BB10000237,Withdrawal,3380.86,Mobile Money,cancelled,"15 March 2025, 17:04"
TSC10007712,BB10003712,deposit,1.24,PayPal,cancelled,2024-09-29
TSC10007713,BB10003542,Deposit,726.76,Credit Card,SUCCESS,05-11-2024 01:41 AM
TSC10007714,BB10002012,Deposit,4872.72,mpesa,cancelled,06-18-2024 12:51 AM
TSC10007715,BB10004807,withdraw,1069.66,PayPal,cancelled,"07 April 2025, 02:58"
TSC10007716,BB10003161,withdraw,1219.7,Credit Card,SUCCESS,2024-09-03 14:56:29
TSC10007717,BB10001893,withdraw,1904.15,Cash,Failed,04/02/2025 14:17
TSC10007718,BB10000833,Withdrawal,2760.69,Cash,SUCCESS,"Oct 31, 2024 04:51"
TSC10007719,BB10003785,Deposit,2889.51,PayPal,Failed,2024-06-01 01:43:16
TSC10007720,BB10004367,Wd,3332.91,Bank Transfer,SUCCESS,"Nov 23, 2024 10:57"
TSC10007721,BB10000419,Deposit,3172.42,mpesa,SUCCESS,"03 August 2024, 15:27"
TSC10007722,BB10003014,deposit,1967.01,,Pending,19/04/2025 03:12
TSC10007723,BB10000123,Withdrawal,3610.9,Cash,Pending,"27 June 2024, 09:01"
TSC10007724,BB10000072,Withdrawal,252.42,Bank Transfer,SUCCESS,2025-03-02 19:14:02
TSC10007725,BB10001672,,1858.66,PayPal,,"Mar 10, 2025 12:30"
TSC10007726,BB10003513,deposit,520.41,,Pending,08/07/2024 10:54
TSC10007727,BB10000689,withdraw,1330.81,Cash,SUCCESS,"13 May 2024, 17:56"
TSC10007728,BB10002895,Wd,4613.58,Cash,cancelled,12/06/2024 20:39
TSC10007729,BB10003433,,4715.62,,Completed,08-22-2024 01:58 PM
TSC10007730,BB10000039,Wd,3386.42,mpesa,,2024-11-18
TSC10007731,BB10000192,,2182.2,Credit Card,cancelled,"Sep 26, 2024 21:39"
TSC10007732,BB10001187,Withdrawal,1720.06,mpesa,processing,"04 June 2024, 11:39"
TSC10007733,BB10000508,Wd,4203.43,Credit Card,Failed,2025-02-10
TSC10007734,BB10002695,deposit,247.31,Cash,Pending,09/01/2025 13:20
TSC10007735,BB10000485,withdraw,319.94,PayPal,Completed,07-02-2024 05:05 AM
TSC10007736,BB10002563,Withdrawal,2747.82,mpesa,processing,14/09/2024 22:28
TSC10007737,BB10004756,withdraw,2092.91,,Failed,2024-07-25
TSC10007738,BB10003255,Withdrawal,2308.9,Mobile Money,,05-19-2024 05:30 PM
TSC10007739,BB10000660,Wd,2355.34,PayPal,SUCCESS,2025-01-08 16:50:43
TSC10007740,BB10003551,Withdrawal,3110.64,,cancelled,25/07/2024 02:26
TSC10007741,BB10003628,,4154.87,Credit Card,Completed,"Jan 16, 2025 15:02"
TSC10007742,BB10001821,withdraw,2364.03,mpesa,,"08 March 2025, 16:08"
TSC10007743,BB10004413,Withdrawal,3535.45,,SUCCESS,"Feb 27, 2025 13:05"
TSC10007744,BB10002283,Deposit,4599.44,PayPal,SUCCESS,"27 December 2024, 06:31"
TSC10007745,BB10000598,deposit,328.15,PayPal,Failed,2025-01-23
TSC10007746,BB10002091,deposit,3394.33,Credit Card,Failed,30/03/2025 18:32
TSC10007747,BB10000500,Deposit,3607.27,PayPal,Failed,2024-09-26 19:38:15
TSC10007748,BB10000614,deposit,3734.77,PayPal,SUCCESS,27/08/2024 18:16
TSC10007749,BB10004237,Withdrawal,4294.8,PayPal,cancelled,2024-05-26 07:01:48
TSC10007750,BB10000609,deposit,2340.97,Cash,cancelled,2024-05-08
TSC10007751,BB10000382,Withdrawal,571.62,PayPal,Failed,2025-02-13 06:19:42
TSC10007752,BB10003745,Wd,4900.69,PayPal,,2025-02-11 07:54:35
TSC10007753,BB10000487,Deposit,1367.91,,Completed,2025-04-11 09:23:18
TSC10007754,BB10000991,withdraw,93.87,Cash,Pending,09-20-2024 11:36 PM
TSC10007755,BB10004711,deposit,363.58,PayPal,processing,2024-08-02
TSC10007756,BB10004013,Deposit,2566.95,mpesa,Failed,"09 June 2024, 12:38"
TSC10007757,BB10000742,deposit,2056.03,mpesa,,10-08-2024 03:56 AM
TSC10007758,BB10000146,deposit,1815.89,,,05-03-2025 11:27 AM
TSC10007759,BB10002870,Withdrawal,4073.51,,SUCCESS,07/09/2024 06:39
TSC10007760,BB10004331,withdraw,4033.05,Credit Card,Pending,"16 July 2024, 07:55"
TSC10007761,BB10002367,Withdrawal,1085.43,Credit Card,Pending,"06 January 2025, 11:25"
TSC10007762,BB10003579,,1532.11,,SUCCESS,26/07/2024 17:00
TSC10007763,BB10004643,Deposit,2850.95,,Completed,"25 March 2025, 09:28"
TSC10007764,BB10004816,Wd,262.01,Mobile Money,Pending,2025-02-22
TSC10007765,BB10003512,deposit,-68.99,Crypto,,"Mar 06, 2025 11:06"
TSC10007766,BB10000712,deposit,1854.37,PayPal,Completed,"Jul 07, 2024 11:11"
TSC10007767,BB10001761,deposit,1332.04,Mobile Money,Failed,"Jul 07, 2024 03:52"
TSC10007768,BB10001995,Wd,4178.02,Mobile Money,Pending,"05 October 2024, 23:19"
TSC10007769,BB10002813,Withdrawal,2245.09,Crypto,Completed,06-15-2024 11:30 AM
TSC10007770,BB10004921,Wd,1340.42,Crypto,Completed,2024-09-03 15:12:50
TSC10007771,BB10000022,deposit,3124.81,Mobile Money,,11-28-2024 10:24 AM
TSC10007772,BB10002154,Wd,2284.35,mpesa,cancelled,15/07/2024 09:05
TSC10007773,BB10001198,Deposit,826.84,Bank Transfer,Completed,"Jul 21, 2024 19:07"
TSC10007774,BB10001130,Deposit,2729.34,Bank Transfer,SUCCESS,2024-11-21
TSC10007775,BB10004268,,1863.34,Cash,SUCCESS,2025-04-15 01:56:46
TSC10007776,BB10000926,Deposit,81.12,Crypto,Pending,20/06/2024 06:30
TSC10007777,BB10001359,Withdrawal,980.68,Mobile Money,cancelled,24/07/2024 05:30
TSC10007778,BB10001082,,3218.48,,cancelled,2024-09-14
TSC10007779,BB10003616,withdraw,4707.14,,processing,2024-07-09
TSC10007780,BB10000082,Wd,4067.7,Crypto,Pending,2024-10-01 00:37:43
TSC10007781,BB10003483,Withdrawal,1606.51,mpesa,Failed,2024-08-30
TSC10007782,BB10001986,withdraw,4050.88,Bank Transfer,Completed,2024-09-26
TSC10007783,BB10002933,Deposit,0.0,Credit Card,Failed,"21 October 2024, 17:05"
TSC10007784,BB10004574,Wd,0.0,Mobile Money,,"May 31, 2024 06:15"
TSC10007785,BB10002953,,1791.38,Crypto,SUCCESS,"Feb 28, 2025 20:24"
TSC10007786,BB10001507,deposit,250.78,Credit Card,cancelled,2024-12-30
TSC10007787,BB10003697,withdraw,3847.72,Crypto,Failed,09-18-2024 09:57 PM
TSC10007788,BB10000964,,1711.02,Crypto,Failed,31/05/2024 17:46
TSC10007789,BB10004860,Withdrawal,2080.54,Cash,Pending,"Jul 25, 2024 23:25"
TSC10007790,BB10002115,,3343.45,Bank Transfer,Pending,2024-08-25
TSC10007791,BB10004589,Wd,3504.95,Cash,Pending,"Dec 11, 2024 21:06"
TSC10007792,BB10002966,withdraw,4116.65,Cash,Failed,2025-05-01
TSC10007793,BB10001278,Wd,2871.83,PayPal,,13/06/2024 08:02
TSC10007794,BB10004107,Withdrawal,151.01,PayPal,SUCCESS,"Nov 18, 2024 23:36"
TSC10007795,BB10000325,,1614.55,Bank Transfer,Pending,"03 May 2025, 22:19"
TSC10007796,BB10003781,Deposit,1451.42,Credit Card,SUCCESS,13/03/2025 18:32
TSC10007797,BB10000150,Withdrawal,3033.8,Mobile Money,processing,"Jul 08, 2024 18:32"
TSC10007798,BB10001804,Wd,758.12,,Failed,"Apr 22, 2025 10:14"
TSC10007799,BB10003222,Withdrawal,1811.02,Credit Card,,12/12/2024 05:51
TSC10007800,BB10004683,deposit,3994.24,mpesa,Completed,04-30-2025 02:25 PM
TSC10007801,BB10003861,Deposit,3481.59,Crypto,cancelled,16/01/2025 11:18
TSC10007802,BB10002827,,4577.79,Crypto,,2025-01-09
TSC10007803,BB10004355,deposit,2421.89,Bank Transfer,SUCCESS,2025-04-27 07:06:18
TSC10007804,BB10000412,Wd,4235.45,PayPal,Failed,2025-01-15
TSC10007805,BB10003798,Withdrawal,4923.64,Bank Transfer,processing,2024-09-05 10:12:39
TSC10007806,BB10002015,,115.01,Mobile Money,Pending,"25 December 2024, 04:55"
TSC10007807,BB10000002,Deposit,4859.07,,Failed,"26 March 2025, 00:12"
TSC10007808,BB10000257,Wd,1066.86,,SUCCESS,08-31-2024 06:47 AM
TSC10007809,BB10000582,Deposit,4405.2,Credit Card,Failed,03-14-2025 04:05 AM
TSC10007810,BB10000864,Wd,3303.96,PayPal,Pending,2024-10-30 05:48:35
TSC10007811,BB10000550,deposit,1514.15,Bank Transfer,processing,2024-09-06 13:01:20
TSC10007812,BB10004180,,1499.88,Cash,,2024-12-15 09:49:39
TSC10007813,BB10001503,Withdrawal,4178.03,Bank Transfer,cancelled,12-06-2024 07:51 PM
TSC10007814,BB10002310,Wd,89.98,PayPal,SUCCESS,23/09/2024 19:20
TSC10007815,BB10002525,,-8.58,Bank Transfer,Completed,"27 December 2024, 02:50"
TSC10007816,BB10002632,Withdrawal,2845.93,Crypto,,2024-07-31 00:57:23
TSC10007817,BB10004855,Wd,610.06,Credit Card,,2024-12-07
TSC10007818,BB10003538,Withdrawal,3390.86,Cash,cancelled,2025-05-03
TSC10007819,BB10004002,Deposit,50.92,Cash,SUCCESS,"Jul 31, 2024 02:32"
TSC10007820,BB10000364,Withdrawal,3089.71,Cash,Pending,2024-12-18
TSC10007821,BB10004609,Deposit,1838.64,Cash,Failed,2025-03-30
TSC10007822,BB10004736,,568.74,,SUCCESS,"27 August 2024, 22:51"
TSC10007823,BB10001287,deposit,4289.68,Crypto,,"31 January 2025, 15:56"
TSC10007824,BB10001216,Deposit,3829.15,PayPal,Completed,"Feb 07, 2025 17:24"
TSC10007825,BB10004180,deposit,724.81,Credit Card,SUCCESS,12-19-2024 12:17 PM
TSC10007826,BB10003662,deposit,4184.72,Crypto,cancelled,2024-05-29 00:50:28
TSC10007827,BB10001274,Deposit,2005.63,Bank Transfer,processing,2024-09-20 22:33:17
TSC10007828,BB10002614,Deposit,4387.15,mpesa,SUCCESS,"Aug 23, 2024 11:37"
TSC10007829,BB10003338,deposit,2440.84,,Completed,01/07/2024 13:04
TSC10007830,BB10000592,deposit,597.08,Cash,processing,2024-07-20 19:09:47
TSC10007831,BB10004786,deposit,1711.85,Cash,SUCCESS,"20 May 2024, 23:51"
TSC10007832,BB10004706,Deposit,1435.53,,processing,09/04/2025 09:57
